Deck,NoteType,Front,Back,Extra,CardType,Importance,Difficulty,ExamUse,KnowledgeDomain,SourceTopicID,SourceTopicName,SourceFile,SourceLocator,RelatedQuestionIDs,QuestionYear,QuestionSession,QuestionPart,QuestionNumber,QuestionStem,Options,Answer,Explanation,WrongOptionAnalysis,ExamSignal,Checksum,TagsText,QualityScore,QualityStatus,ReviewNotes
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,信息化与系统集成基础,T-INFO-001,信息化、信息系统生命周期与系统集成基础,questions.full.clean.md,未知未知上午 第 1 题 / line 1226,未知-未知-上午-1,未知,未知,上午,1,以下对信息系统集成的描述正确的是(1)。,"A. 信息系统集成的根本出发点是实现各个分立子系统的整合
B. 信息系统集成的最终交付物是若干分立的产品
C. 信息系统集成的核心是软件
D. 先进技术是信息系统集成项目成功实施的保障",C,"2003年10月当时的信息产业部颁布了《关于发布计算机信息系统集成资质等级评定条件(修订版)的通知》(信部规[2003]440号文)，该440号文规定了对企业的系统集成资质进行认证的办法。企业的系统集成资质等级评定主要从综合条件、业绩、管理能力、技术实力、人才实力五个方面来考核。 如果要申报一级资质的话，对其""管理能力""的要求中有一条是：已建立质量管理体系，通过认证并运行一年以上，详情请参阅《系统集成项目管理工程师备考指南与习题详解》P20. 答案是：A 下面关于计算机信息系统集成资质的论述，(3)是不正确的",自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:2c774a4542ed769b8da3cec4,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::信息化与系统集成基础 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-INFO-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 3 题】下面关于计算机信息系统集成资质的论述，(3)是不正确的。
A. 工业和信息化部对计算机信息系统集成认证工作进行行业管理
B. 申请三、四级资质的单位应向经政府信息产业主管部门批准的资质认证机构提出认证申请
C. 申请一、二级资质的单位应直接向工业和信息化部资质管理办公室提出认证申请
D. 通过资质认证审批的各单位将获得由工业和信息化部统一印制的资质证书",答案：C,"解析：答案是""C.更加容易部署和升级维护"" ·中间件是位于硬件、操作系统等平台和应用之间的通用服务。(8)位于客户和服务器之间，负责负载均衡、失效恢复等任务，以提高系统的整体性能。 A. 数据库访问中间件 B. 面向消息中间件 C. 分布式对象中间件 D. 事务中间件
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-INFO-001 信息化、信息系统生命周期与系统集成基础
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,信息化与系统集成基础,T-INFO-001,信息化、信息系统生命周期与系统集成基础,questions.full.clean.md,未知未知上午 第 3 题 / line 1267,未知-未知-上午-3,未知,未知,上午,3,下面关于计算机信息系统集成资质的论述，(3)是不正确的。,"A. 工业和信息化部对计算机信息系统集成认证工作进行行业管理
B. 申请三、四级资质的单位应向经政府信息产业主管部门批准的资质认证机构提出认证申请
C. 申请一、二级资质的单位应直接向工业和信息化部资质管理办公室提出认证申请
D. 通过资质认证审批的各单位将获得由工业和信息化部统一印制的资质证书",C,"答案是""C.更加容易部署和升级维护"" ·中间件是位于硬件、操作系统等平台和应用之间的通用服务。(8)位于客户和服务器之间，负责负载均衡、失效恢复等任务，以提高系统的整体性能。 A. 数据库访问中间件 B. 面向消息中间件 C. 分布式对象中间件 D. 事务中间件",自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:d07a8e586febb9f853d04b73,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::信息化与系统集成基础 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-INFO-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 9 题】以下关于软件测试的描述，(9)是正确的。
A. 系统测试应尽可能在实际运行使用环境下进行
B. 软件测试是在编码阶段完成之后进行的一项活动
C. 专业测试人员通常采用白盒测试法检查程序的功能是否符合用户需求
D. 软件测试工作的好坏，取决于测试发现错误的数量",答案：A,"解析：答案是""A.系统测试应尽可能在实际运行使用环境下进行""。 系统测试是基于系统整体需求说明书的黑盒类测试，应覆盖系统所有联合的部件。系统测试是针对整个产品系统进行的测试，目的是验证系统是否满足了需求规格的定义，找出与需求规格不相符合或与之矛盾的地方。 系统测试的对象不仅仅包括需要测试的产品系统的软件，还要包含软件所依赖的硬件、外设甚至包括某些数据、某些支持软件及其接口等。因此，必须将系统中的软件与各种依赖的资源结合起来，在系统实际运行环境下来进行测试。 软件测试活动不仅包含对代码、对设计、对功能、对需求的测试，也包
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：测试
关联专题：T-INFO-001 信息化、信息系统生命周期与系统集成基础
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,信息化与系统集成基础,T-INFO-001,信息化、信息系统生命周期与系统集成基础,questions.full.clean.md,未知未知上午 第 9 题 / line 1353,未知-未知-上午-9,未知,未知,上午,9,以下关于软件测试的描述，(9)是正确的。,"A. 系统测试应尽可能在实际运行使用环境下进行
B. 软件测试是在编码阶段完成之后进行的一项活动
C. 专业测试人员通常采用白盒测试法检查程序的功能是否符合用户需求
D. 软件测试工作的好坏，取决于测试发现错误的数量",A,"答案是""A.系统测试应尽可能在实际运行使用环境下进行""。 系统测试是基于系统整体需求说明书的黑盒类测试，应覆盖系统所有联合的部件。系统测试是针对整个产品系统进行的测试，目的是验证系统是否满足了需求规格的定义，找出与需求规格不相符合或与之矛盾的地方。 系统测试的对象不仅仅包括需要测试的产品系统的软件，还要包含软件所依赖的硬件、外设甚至包括某些数据、某些支持软件及其接口等。因此，必须将系统中的软件与各种依赖的资源结合起来，在系统实际运行环境下来进行测试。 软件测试活动不仅包含对代码、对设计、对功能、对需求的测试，也包",自动解析未逐项展开；保留原选项供刷题排除。,测试,sha256:5e1870417ece6db557b411c5,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::信息化与系统集成基础 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-INFO-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 10 题】·软件的质量是指(10)。
A. 软件的功能性、可靠性、易用性、效率、可维护性、可移植性
B. 软件的功能和性能
C. 用户需求的满意度
D. 数据结构重构",答案：D,"解析：通常产品设计过程是一个从设计到产品的过程，即设计人员首先在大脑中构思产品的外形、性能和大致的技术参数等，然后在详细设计阶段完成各类数据模型，最终将这个模型转入到研发流程中，完成产品的整个设计研发周期。这就是""正向设计""过程。 而逆向工程，又名反向工程(Reverse Engineering-RE)，则是一个从产品到设计的过程，就是根据已经存在的产品，反向推出产品设计数据(包括各类设计图或数据模型)的过程。早期的船舶工业中常用的船体放样设计就是逆向工程的很好实例。 在软件开发行业，基于某个软件，以反汇编阅读源码的方
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-INFO-001 信息化、信息系统生命周期与系统集成基础
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,信息化与系统集成基础,T-INFO-001,信息化、信息系统生命周期与系统集成基础,questions.full.clean.md,未知未知上午 第 10 题 / line 1372,未知-未知-上午-10,未知,未知,上午,10,·软件的质量是指(10)。,"A. 软件的功能性、可靠性、易用性、效率、可维护性、可移植性
B. 软件的功能和性能
C. 用户需求的满意度
D. 数据结构重构",D,"通常产品设计过程是一个从设计到产品的过程，即设计人员首先在大脑中构思产品的外形、性能和大致的技术参数等，然后在详细设计阶段完成各类数据模型，最终将这个模型转入到研发流程中，完成产品的整个设计研发周期。这就是""正向设计""过程。 而逆向工程，又名反向工程(Reverse Engineering-RE)，则是一个从产品到设计的过程，就是根据已经存在的产品，反向推出产品设计数据(包括各类设计图或数据模型)的过程。早期的船舶工业中常用的船体放样设计就是逆向工程的很好实例。 在软件开发行业，基于某个软件，以反汇编阅读源码的方",自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:c19a84c8e25b2af39baf3660,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::信息化与系统集成基础 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-INFO-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 15 题】·W公司想要对本单位的内部网络和办公系统进行改造，希望通过招标选择承建商，为此， W公司进行了一系列活动。以下(15)活动不符合《中华人民共和国招标投标法》的要求。
A. 对此项目的承建方和监理方的招标工作，W公司计划由同一家招标代理机构负责招标，并计划在同一天开标
B. W公司根据此项目的特点和需要编制了招标文件，并确定了提交投标文件的截止日期
C. 有四家公司参加了投标，其中一家投标单位在截止日期之后提交投标文件，W公司认为其违反了招标文件要求，没有接受该投标单位的投标文件
D. W公司根据招标文件的要求，在三家投标单位中选择了其中一家作为此项目的承建商，并只将结果通知了中标企业。",答案：D,"解析：根据《中华人民共和国招标投标法》第四十五条的如下规定： 中标人确定后，招标人应当向中标人发出中标通知书，并同时将中标结果通知所有未中标的投标人。 可知，选项D是不符合招标投标法要求的。 以下采用单一来源采购方式的活动，(16)是不恰当的
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-PROC-001 合同类型、风险分配与采购决策
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,questions.full.clean.md,未知未知上午 第 15 题 / line 1445,未知-未知-上午-15,未知,未知,上午,15,·W公司想要对本单位的内部网络和办公系统进行改造，希望通过招标选择承建商，为此， W公司进行了一系列活动。以下(15)活动不符合《中华人民共和国招标投标法》的要求。,"A. 对此项目的承建方和监理方的招标工作，W公司计划由同一家招标代理机构负责招标，并计划在同一天开标
B. W公司根据此项目的特点和需要编制了招标文件，并确定了提交投标文件的截止日期
C. 有四家公司参加了投标，其中一家投标单位在截止日期之后提交投标文件，W公司认为其违反了招标文件要求，没有接受该投标单位的投标文件
D. W公司根据招标文件的要求，在三家投标单位中选择了其中一家作为此项目的承建商，并只将结果通知了中标企业。",D,根据《中华人民共和国招标投标法》第四十五条的如下规定： 中标人确定后，招标人应当向中标人发出中标通知书，并同时将中标结果通知所有未中标的投标人。 可知，选项D是不符合招标投标法要求的。 以下采用单一来源采购方式的活动，(16)是不恰当的,自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:ae63bb68a85bb0cf3f9e26e5,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-PROC-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 16 题】以下采用单一来源采购方式的活动，(16)是不恰当的。
A. 某政府部门为建立内部办公系统，已从一个供应商采购了120万元的网络设备，由于办公地点扩大，打算继续从原供应商采购15万元的设备
B. 某地区发生自然灾害，当地民政部门需要紧急采购一批救灾物资
C. 某地方主管部门需要采购一种市政设施，目前此种设施国内仅有一家厂商生产
D. 某政府机关为升级其内部办公系统，与原承建商签订了系统维护合同解析 根据《中华人民共和国政府采购法》的如下条款： 第三十一条符合下列情形之一的货物或者服务，可以依照本法采用单一来源方式采购： (一)只能从唯一供应商处采购的； (二)发生了不可预见的紧急情况不能从其他供应商处采购的； (三)必须保证原有采购项目一致性或者服务配套的要求，需要继续从原供应商处添购，且添购资金总额不超过原合同采购金额百分之十的。 可知本题的选项A是不恰当的。 为了解决C/S模式中客户机负荷过重的问题，软件架构发展形成了(17)模式。",答案：C,"解析：客户机/服务器(Client/Server， C/S)模式将应用一分为二，服务器(后台)负责数据管理，客户机(前台)完成与用户的交互任务。C/S模式具有强大的数据操作和事务处理能力，模型思想简单，但随着企业规模的日益扩大，软件的复杂程度不断提高，传统的二层C/S模式的缺点日益突出： ①客户机与服务器的通讯依赖于网络，可能成为整个系统运作的瓶颈：客户机的负荷过重，难以管理大量的客户机，系统的性能受到很大影响： ②如果服务器及其界面定义有改变，则客户机也要做相应改变： ③0二层C/S模式采用单一服务器且以局域网为中心
